name,categories,price,rating,specification,image_link
Antares Merut,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2587.0,98.0,Vysoké opěradlo ze síťoviny,https://im9.cz/iR/importprodukt-orig/316/316f53996f8a87b65e6ba17002d99774--mmf350x350.jpg
AlzaErgo Chair Dune 2,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3490.0,95.0,"Výběr značkyAlzaPowerAlzaErgoAlzaGuardBlackmontEternicoFerridaLa ProromanceAlzaCaféKancelářská židle, ze které se vám nebude chtít sesednoutProměňte obyčejné sezení v kanceláři na příjemný zážitek a dopřejte svému tělu novou úroveň pohodlí. S kancelářskými židlemi AlzaErgo můžete obavy z bolavých zad a problémů s krční páteří hodit jednou provždy za hlavu. AlzaErgo Chair Dune 2 se synchronní mechanikou jsme navrhli s ohledem na specifické požadavky každého zákazníka, jenž tráví u počítače podstatnou část pracovního dne – a nezáleží, jestli se jedná o manažera, studenta nebo zaměstnance na home office. Tato židle zkrátka splní vše, co od ní očekáváte, včetně bezpečnosti a maximálního komfortu. Doporučená výška uživatele je 160–190 cm, zároveň židle bez problémů zvládne zatížení až 130 kg a představuje tak skvělé řešení téměř pro každého.Výška postavyKancelářská židle je vhodná pro uživatele s výškou 160–190 cm.NosnostRobustní konstrukce je testována na nosnost až 130 kg.Synchronní...",https://im9.cz/iR/importprodukt-orig/013/013f0c77b134db187e572e68e1568a33--mmf350x350.jpg
Sego Stretch,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6350.0,98.0,Kancelářská židle STRETCH,https://im9.cz/iR/importprodukt-orig/23d/23d5ee7c26412cd4f8faeff45c4a0b8b--mmf350x350.jpg
Huzaro Future 3.0,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1190.0,92.0,Kancelářská židle Future 3.0,https://im9.cz/iR/importprodukt-orig/3db/3db6b2484a737107f94a8778c610089b--mmf350x350.jpg
Halmar Sonic,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3290.0,92.0,Kancelářské křeslo SONIC,https://im9.cz/iR/importprodukt-orig/83b/83b7f97f05a58c03a866058b27fb081d--mmf350x350.jpg
Livarno Home židle,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1999.0,96.0,"Livarno Home Kancelářská židle Výškově nastavitelná opěrka hlavy Plynule nastavitelná výška sezení Nastavitelná opěrka ruky (výška a šířka) Polstrovaná opěrka zad a sedadlo Nastavitelný houpací mechanismus – 3 polohy Dvojitá bezpečnostní kolečka Max. nosnost: cca 110 kg Rozměry cca 73–75 x 116,5–133 x 71 cm (Š x V x H) Hmotnost cca 17 kg",https://im9.cz/iR/importprodukt-orig/2e5/2e540d1574432ed4ba21b40f22231909--mmf350x350.jpg
Aga MR2072,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",799.0,95.0,"Kancelářská židle bez podhlavníku, která je vyrobená v šedo - šedé barvě v kombinaci síťoviny a plastu.",https://im9.cz/iR/importprodukt-orig/c44/c4413a7d2ffc620a04fe1ebf2cb7635b--mmf350x350.jpg
Alba Medea,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1769.0,98.0,Kancelářská židle MEDEA šedá,https://im9.cz/iR/importprodukt-orig/7e4/7e4b7edf78708a944072867c12be9e1a--mmf350x350.jpg
Rim Flexi FX 1104,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",7536.0,100.0,Kancelářská židle s vysokou zádovou opěrou a synchronní mechanikou ST1.,https://im9.cz/iR/importprodukt-orig/976/976e6e277b5dd84b3dca2f295e8b3e72--mmf350x350.jpg
Superkancl SIHOSEAT M85C,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",4515.0,97.0,"Kolečková kancelářská židle je nezbytnou výbavou každé dokonale zařízené kanceláře. Tvary designované s maximální pečlivostí zajistí příjemné sezení s nejvyšším pohodlím. SUPERKANCL Sihoseat M85C černá skrývá synchronní konstrukci. Vždy je tak opěrák správně srovnán vůči sedáku, což je ideální pro dlouhé sezení. K dispozici jsou rovněž výškově nastavitelné područky, díky kterým si pohodlně opřete lokty. Při nekonečném sezení je nepostradatelná opěrka pro hlavu. Ta ulevuje krčním svalům a pomáhá sedět rovně. Bezbolestné sezení zajistí opěrka na bedra, podporující ideální zakřivení zad. Nejdůležitější parametry kancelářské židle SUPERKANCL Sihoseat M85C černá Černá barva kancelářské židle bude ozdobou kanceláře Synchronní systém se stará o společné nastavení sedáku a opěráku Podpora správného držení těla pomocí bederní opěrky Optimální sezení zajistí i hlavová opěrka Potahy SUPERKANCL Sihoseat M85C černá: textilní a síťovinové Pogumovaná kolečka nepoškrábou podlahu Kancelářská židle SUPERKANCL má hliníkový...",https://im9.cz/iR/importprodukt-orig/04f/04f418cab3dc7608d7bcc68b15083e14--mmf350x350.jpg
Ergodo Avila,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3380.0,94.0,Kancelářské křeslo ERGODO Avila černé,https://im9.cz/iR/importprodukt-orig/22f/22ff62aa87c9a0954b465ac73e56425e--mmf350x350.jpg
ADK TRADE Soft,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2790.0,92.0,"Kancelářská židle ADK Soft přináší moderní a elegantní vzhled, luxusní materiály a skvělou techniku. To vše navíc za velmi příjemnou cenu.",https://im9.cz/iR/importprodukt-orig/006/0060c0ada94c0cd9f9b55d8713f41408--mmf350x350.jpg
Malatec 8983 EKO,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1848.0,95.0,SPECIFIKACE,https://im9.cz/iR/importprodukt-orig/544/54490c2c352f7dd8b4fcffaf4b6a7ce3--mmf350x350.jpg
Antares 1080 Mek,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1793.0,100.0,POPIS:,https://im9.cz/iR/importprodukt-orig/690/6905aaa9e08855996a1a8ab7f71a38ca--mmf350x350.jpg
AlzaErgo Chair Dune 1,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5190.0,95.0,"Osobní asistent, kterýsi nikdy nestěžuje Trávíte u PC spoustu času a cítíte, že se to na vašem těle již podepisuje? Nebo jste během pandemie skončili na home office a toužíte po komfortu, jaký jste mívali v kanceláři? Přesně pro vás jsou určeny naše židle AlzaErgo Chair, které jsme pečlivě navrhli tak, aby vyhověly specifickým požadavkům každého našeho zákazníka, jenž tráví u PC mnoho času. Ať už jste manažer nebo student, využijete jejich do detailů promyšlený systém nastavení. Ten se soustředí na to, aby byly maximálně ergonomické a přizpůsobily se postavě a individuálním požadavkům každého z vás. A zároveň byly bezpečné a komfortní. Tedy vše, co od kvalitní kancelářské židle očekáváte.    Dokonale se vám přizpůsobí Kancelářskou židli AlzaErgo Chair Dune 1 jsme vybavili pokročilým synchronním mechanismem, který podporuje aktivní sezení a nabízí možnost aretace zádové opěrky či automaticky upravovaný odpor houpání v závislosti na zatížení. Bederní či hlavovou opěrku si...",https://im9.cz/iR/importprodukt-orig/22b/22b256731f56714242cf0d959d2d34a7--mmf350x350.jpg
Alba Game Šéf,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",6365.0,100.0,"Židle do kanceláře s nosností až 150 kg, která se řadí do vyšší kategorie kancelářských židlí. Je vybavena prodyšným vysokým opěrákem a volitelnou hlavovou opěrkou, která je stejně jako židle potažená sítí nebo čalouněná. Sedák je čalouněn do volitelných potahových látek uvedených níže. Židle stojí na nylonovém černém kříži osazeném kolečky na koberce. Chcete-li židli používat na tvrdých podlahových krytinách jako je lino, PVC, plovoucí podlaha apod. zvolte z parametrů položky kolečka určená na tvrdé podlahy. Židli je možno pořídit s výběrem ze tří typů mechaniky, pro co nejpohodlnější sezení a ovládání.",https://im9.cz/iR/importprodukt-orig/081/081ad1a011a3537a77da9b241163f68f--mmf350x350.jpg
Kondela Madox,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2850.0,92.0,Kancelářské křeslo MADOX,https://im9.cz/iR/importprodukt-orig/20e/20ed37c6e1a158eab0702b764a870354--mmf350x350.jpg
Inter Link Teenie,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1997.0,,"potah textilní síťovina, barevné provedení růžová chromovaný kříž, nastavitelná výška 89-99 cm",https://im9.cz/iR/importprodukt-orig/42f/42f3da90aa766ce02c2fd384d3740290--mmf350x350.jpg
Office Pro Calypso Grand,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",4514.0,98.0,Kancelářská židle CALYPSO GRAND šedá,https://im9.cz/iR/importprodukt-orig/012/01293026943da8543869df938016a231--mmf350x350.jpg
Sedia Prezident W 1007,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1550.0,98.0,"
	kancelářská židle Sedia prezident černý",https://im9.cz/iR/importprodukt-orig/000/00028dc482e2d2cc923ca351b8b2d253--mmf350x350.jpg
Multised BZJ 403S,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",8899.0,98.0,Křeslo KOMFORT - BZJ 403 S,https://im9.cz/iR/importprodukt-orig/a8e/a8ec867b37ac6a65283786ba27d4b2de--mmf350x350.jpg
Huzaro Future 5.2,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",2090.0,92.0,Kancelářská židle Future 5.2,https://im9.cz/iR/importprodukt-orig/176/176b04d794b11a2a652f9c3a38e5275f--mmf350x350.jpg
LD Seating Stream 280-SYS,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",7990.0,98.0,"Kancelářská židle STREAM 280-SYS s PDH, černá skladová",
Alba Fuxo V-Line,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",3370.0,98.0,Rostoucí židle Fuxo V-line,https://im9.cz/iR/importprodukt-orig/080/080d4bdfff332d28ef4ec0363e4a3e99--mmf350x350.jpg
Antares Next PDH,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5490.0,100.0,"Kancelářská židle NEXT PDH, šedá síťovina, černá látka",https://im9.cz/iR/importprodukt-orig/7fa/7facf5fe64bd25a232216f81b1fef572--mmf350x350.jpg
Antares Scope,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5790.0,100.0,"
	Designová židle s opěrkou hlavy a područkami se skvěle hodí pro kancelářskou práci, do domácí kanceláře nebo na homeoffice. Židle je potažená síťovinou na sedáku, opěráku i opěrce hlavy a díky tomu nabízí vynikající prodyšnost dotykových partií.
	Klíčové vlastnosti:
	- nosnost 130 kg
	- materiál – síťovina (polyester)
	- barevné provedení – černé
	- otěruvzdornost 100 000 cyklů Martindale
	- synchronní mechanismus s aretací v základní poloze
	- výškově stavitelná bederní opěrka
	- výškově a úhlově stavitelná opěrka hlavy
	- stavitelné područky
	- průměr čepu kolečka 11 mm; průměr kolečka 60 mm
	Kancelářská židle SCOPE stojí na pevném nylonovém kříži s nylonovými kolečky vhodnými pro měkké povrchy. Průměr čepu kolečka je 11 mm, průměr kolečka 60 mm. Kostra židle je potažena konstrukční síťovinou, která zajišťuje svou vzdušností skvělou prodyšnost, a tím také větší komfort při sezení.
	Funkčním centrem židle je synchronní mechanismus s aretací v základní poloze s možností nastavení síly přítlaku (protiváhy) podle hmotnosti uživatele.
	Součástí opěráku je bederní opěrka s možností výškové stavitelnosti. Kancelářská židle dále nabízí výškově a úhlově stavitelnou opěrku hlavy a výškově stavitelné područky s měkkou dotykovou plochou.",https://im9.cz/iR/importprodukt-orig/f1a/f1a86ab7d6f3b945c99c947dc22426c3--mmf350x350.jpg
Halmar Matrix 3,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1625.0,98.0,Dětská židle MATRIX 3 růžová,https://im9.cz/iR/importprodukt-orig/290/2907d592bead67fec9c92df88175d5d6--mmf350x350.jpg
Huzaro Boss 2.5,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1790.0,92.0,Kancelářská židle Boss 2.5,https://im9.cz/iR/importprodukt-orig/7bd/7bdb7328b38c44471190684c2978527e--mmf350x350.jpg
Halmar Matrix,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1577.0,98.0,Dětská otočná židle MATRIX – komfortní a atraktivní židle k psacímu stolu. Futuristický design a provedení židle dle nejnovějších trendů nadchne každé moderní dítě. Tato židle zaručí Vašim dětem pohodlné sezení při každodenních povinnostech i radostech u psacího stolu.,https://im9.cz/iR/importprodukt-orig/063/0638f4d1d3392b19849d4b7298e41a13--mmf350x350.jpg
LD Seating LEAF 503-SYA,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",7647.0,100.0,Pohodlná kancelářská židle LEAF 503,https://im9.cz/iR/importprodukt-orig/04b/04b67ad8bdba7a3b71465697a8deeeea--mmf350x350.jpg
Rauman Falco,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",5686.0,97.0,"Kancelářská židle Falco – solidní sezení za hezkou cenu Poohlížíte se po kompromisu mezi ergonomickým vybavením a dostupnou cenou? Pak by se vám do hledáčku měla dostat i kancelářská židle Falco. Kromě synchronní mechaniky se chlubí i nastavitelnými opěrkami hlavy a beder nebo nadprůměrnou nosností 150 kg. Díky této výbavě je Falco vhodná i k delšímu sezení a doporučujeme ji třeba do administrativních kanceláří, pracoven nebo studentských pokojů – zkrátka kamkoli, kde trávíte delší dobu u počítače. Židle Falco v kostce: Shrnout bychom ji mohli do 3 „E“: ergonomická, elegantní, ekonomická. Vhodná k sezení déle než 8 hodin denně Opěradlo z prodyšné síťoviny Sedák z paměťové pěny Nastavení výšky páčkou pod sedákem Synchronní mechanika Možnost aretace v základní poloze Pevné područky Nastavitelné opěrky hlavy i beder Plastový kříž Univerzální kolečka na všechny typy podlah Nosnost 150 kg Moderní vzhled židle Falco Síťovina i membránová látka dýchají Oblíbená kombinace materiálů Židle Falco kombinuje dva potahové materiály, které ale mají jedno společné: Poskytnou vám skvělou oporu a zároveň větrají, takže se vám bude příjemně sedět i v teplejších měsících. Opěradlo i opěrka hlavy jsou potažené síťovinou. Ta je z hlediska odvádění vlhkosti a odvětrávání kontaktních ploch bezkonkurenční volbou. Sedák pak sází na prodyšnou membránovou látku. Pod ní se skrývá kvalitní paměťová pěna, která se jen tak neprosedí. Synchronní mechanika Houpání zajišťuje synchronní mechanika. Ta je pokročilejším typem houpacího mechanismu, se kterým se setkáte zejména u židlí střední a vyšší třídy. Podstatou synchronní mechaniky je naklápění sedáku a opěradla zároveň, ovšem v jiném úhlu – opěrák se zaklání více, než se zvedá sedák. Díky tomu vaše chodidla zůstanou na zemi a přední část židle při zhoupnutí netlačí na cévy ve stehnech. Houpání spustíte povytažením páčky vpravo pod sedákem. Jejím zasunutím pak židli znovu zablokujete v základní poloze. Stejná páka ovládá i výškové nastavení pístu – stačí zatlačit směrem k podlaze. Hned vedle najdete velký šroub, kterým si přizpůsobíte odpor mechaniky. Zdravá opora v každé pozici Přizpůsobte si opěrky na míru Opěrka hlavy Hlavová opěrka je stejně jako opěradlo potažená síťovinou. Navíc si můžete přizpůsobit její výšku i sklon tak, aby při delším sezení co nejefektivněji ulevila vaší krční páteři. Do kýžené polohy opěrku dostanete snadno – stačí zatáhnout nebo potlačit potřebným směrem. Bederní opěrka Bederní páteř si zaslouží zvláštní pozornost, proto má Falco i tento typ opěrky. Tvoří ji pružný, ale pevný nylonový výlisek, jehož výšku si můžete uzpůsobit na míru – jednoduše ji posunete nahoru nebo dolů. Hloubka od přední hrany sedáku po nejvystouplejší část bederní opěrky činí 44 cm. Zkosené hrany pro vaše pohodlí Područky uleví vašim ramenům K vašemu pohodlí přispějí také jednoduché pevné područky. Opora loktů snižuje napětí v ramenou a předchází tak bolestem a ztuhlostem při delším sezení. Kontaktní plochy jsou z příjemného polypropylenu a díky zkoseným hranám vás nebudou nikde tlačit. Podobně jako u většiny židlí platí, že pokud vám područky nevyhovují a raději byste při práci měli větší volnost pohybu, není nic snazšího než je odmontovat. Pevná a stabilní základna Pod sedákem a mechanikou najdete plynový píst nejvyšší 4. třídy standardu SHS. Nese ho nylonový kříž, který svou nosností zvládne konkurovat i ocelovým modelům. O pohyb židle se pak stará 5 univerzálních koleček. Díky měkčenému povrchu se chlubí tichým chodem a dobrou přilnavostí na každém typu podlahy – od koberce až po dlažbu. Kombinace těchto prvků židli Falco propůjčuje nadprůměrnou nosnost 150 kg. Vysoká nosnost díky robustní základně",https://im9.cz/iR/importprodukt-orig/27d/27dbb446aa3e33670f4d0e5d84d892fe--mmf350x350.jpg
ADK Trade Deluxe,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Kancelářské židle']",1790.0,92.0,Sezení šetrné k zádům díky ergonomicky tvarované zádové opěrce!,https://im9.cz/iR/importprodukt-orig/285/285f7dfa395849cf95fd1ecfd8e796af--mmf350x350.jpg
